"   ";"PAY";"CNT";"PAY_DATE"
"2956";"29271394,35";"29943";"03.02.2020"
"2957";"25968011,84";"26778";"04.02.2020"
"2958";"34545321,55";"36292";"05.02.2020"
"2959";"30236566,46";"30974";"06.02.2020"
"2960";"23502795,08";"24138";"07.02.2020"
"2961";"18565580,01";"21421";"08.02.2020"
"2962";"15028393,7";"17453";"09.02.2020"
"2963";"43947934,67";"51727";"10.02.2020"
"2964";"46284825,99";"59491";"11.02.2020"
"2965";"52672626,45";"77050";"12.02.2020"
"2966";"56383587,26";"90612";"13.02.2020"
"2967";"62441368,51";"106241";"14.02.2020"
"2968";"58614475,41";"98488";"15.02.2020"
"2969";"29300881,53";"40941";"16.02.2020"
"2970";"74634958,43";"122616";"17.02.2020"
"2971";"71001986,1";"117614";"18.02.2020"
"2972";"73003140,83";"124155";"19.02.2020"
"2973";"83862464,44";"138590";"20.02.2020"
"2974";"78684669,4";"133106";"21.02.2020"
"2975";"58592216,69";"98298";"22.02.2020"
"2976";"18320113,84";"24682";"23.02.2020"
"2977";"42144546,16";"63230";"24.02.2020"
"2978";"96045291,15";"149836";"25.02.2020"
"2979";"67090482,57";"97050";"26.02.2020"
"2980";"62007304,88";"88645";"27.02.2020"
"2981";"68975025,42";"94550";"28.02.2020"
"2982";"59197547,29";"82218";"29.02.2020"
"2983";"20028837,98";"22122";"01.03.2020"
"2984";"34881147,9";"37790";"02.03.2020"
"2985";"29938714,66";"32905";"03.03.2020"
"2986";"29818072,24";"32260";"04.03.2020"
"2987";"35971862,78";"38965";"05.03.2020"
"2988";"26346867,45";"28128";"06.03.2020"
"2989";"17508318,02";"19168";"07.03.2020"
"2990";"7317897,09";"8201";"08.03.2020"
"2991";"13147889,61";"14937";"09.03.2020"
"2992";"36035170,45";"38796";"10.03.2020"
"2993";"36633526,11";"43335";"11.03.2020"
"2994";"45684082,28";"63515";"12.03.2020"
"2995";"56762248,65";"93364";"13.03.2020"
"2996";"52202525,48";"92903";"14.03.2020"
"2997";"29895495,81";"44230";"15.03.2020"
"2998";"68935727,36";"123778";"16.03.2020"
"2999";"75953351,24";"132983";"17.03.2020"
"3000";"67524771";"117239";"18.03.2020"
"3001";"71948919,45";"124774";"19.03.2020"
"3002";"82627848";"140403";"20.03.2020"
"3003";"59917004,48";"102725";"21.03.2020"
"3004";"31927628,48";"46576";"22.03.2020"
"3005";"76975004,99";"130929";"23.03.2020"
"3006";"71223230,98";"114811";"24.03.2020"
"3007";"75955945,85";"111903";"25.03.2020"
"3008";"55040086,61";"79888";"26.03.2020"
"3009";"55497982,54";"82187";"27.03.2020"
"3010";"35661381,39";"49471";"28.03.2020"
"3011";"19345199,54";"23926";"29.03.2020"
"3012";"27876092,87";"33240";"30.03.2020"
"3013";"28848552,31";"34613";"31.03.2020"
"3014";"17094733,8";"19022";"01.04.2020"
"3015";"14614052,17";"17682";"02.04.2020"
"3016";"15469224,31";"18884";"03.04.2020"
"3017";"13908679,24";"17273";"04.04.2020"
"3018";"22671539,48";"29297";"05.04.2020"
"3019";"21425818,98";"25346";"06.04.2020"
"3020";"16042495,23";"17717";"07.04.2020"
"3021";"15243382,33";"17154";"08.04.2020"
"3022";"19755632,59";"22116";"09.04.2020"
"3023";"27196978,71";"32461";"10.04.2020"
"3024";"17728844,54";"20830";"11.04.2020"
"3025";"14166578,17";"17009";"12.04.2020"
"3026";"24138046,36";"28774";"13.04.2020"
"3027";"28894300,06";"37320";"14.04.2020"
"3028";"44642772,79";"62963";"15.04.2020"
"3029";"50689494,43";"74866";"16.04.2020"
"3030";"60868466,48";"90421";"17.04.2020"
"3031";"41001302,58";"60331";"18.04.2020"
"3032";"29240241,78";"42420";"19.04.2020"
"3033";"81320626,71";"125830";"20.04.2020"
"3034";"65655609,8";"101004";"21.04.2020"
"3035";"67150849,81";"101730";"22.04.2020"
"3036";"66601252,91";"96751";"23.04.2020"
"3037";"76141618,05";"106234";"24.04.2020"
"3038";"49387918,37";"68694";"25.04.2020"
"3039";"28357747,89";"37267";"26.04.2020"
"3040";"53277179,48";"73274";"27.04.2020"
"3041";"50010044,74";"69235";"28.04.2020"
"3042";"52017299,47";"70656";"29.04.2020"
"3043";"67269469,98";"85910";"30.04.2020"
"3044";"22051360,12";"23273";"01.05.2020"
"3045";"14925469,13";"17195";"02.05.2020"
"3046";"16232996,34";"19401";"03.05.2020"
"3047";"20761447,51";"25113";"04.05.2020"
"3048";"21170772,5";"26271";"05.05.2020"
"3049";"27561029,41";"34264";"06.05.2020"
"3050";"36253432,4";"41923";"07.05.2020"
"3051";"31974432,88";"37927";"08.05.2020"
"3052";"13495256,74";"15226";"09.05.2020"
"3053";"15805686,92";"19927";"10.05.2020"
"3054";"21425722,21";"26614";"11.05.2020"
"3055";"40559120,89";"51463";"12.05.2020"
"3056";"39657177,4";"51391";"13.05.2020"
"3057";"43050791,08";"55981";"14.05.2020"
"3058";"56093019,69";"72946";"15.05.2020"
"3059";"41574711,4";"57289";"16.05.2020"
"3060";"26060784,59";"34063";"17.05.2020"
"3061";"66445960,04";"94822";"18.05.2020"
"3062";"79112196,11";"118005";"19.05.2020"
"3063";"99881219,24";"151095";"20.05.2020"
"3064";"92000869,49";"138586";"21.05.2020"
"3065";"90531199,91";"138094";"22.05.2020"
"3066";"59047546,71";"89548";"23.05.2020"
"3067";"37360986,65";"52091";"24.05.2020"
"3068";"92305253,44";"133518";"25.05.2020"
"3069";"67786322,25";"91784";"26.05.2020"
"3070";"55461076,98";"73016";"27.05.2020"
"3071";"49984014,94";"66262";"28.05.2020"
"3072";"48678783,18";"63484";"29.05.2020"
"3073";"34661007,16";"45135";"30.05.2020"
"3074";"28743112,53";"36018";"31.05.2020"
"3075";"39546666,02";"43842";"01.06.2020"
"3076";"30803196,61";"33928";"02.06.2020"
"3077";"28426822,96";"30919";"03.06.2020"
"3078";"25078373,23";"27984";"04.06.2020"
"3079";"35455598";"41595";"05.06.2020"
"3080";"23421891,86";"27833";"06.06.2020"
"3081";"11969939,42";"13754";"07.06.2020"
"3082";"26351732,34";"28959";"08.06.2020"
"3083";"24775343,16";"28232";"09.06.2020"
"3084";"35837811,09";"43364";"10.06.2020"
"3085";"40643398,54";"46115";"11.06.2020"
"3086";"19196544,12";"21758";"12.06.2020"
"3087";"19437922,23";"25476";"13.06.2020"
"3088";"15212027,97";"19652";"14.06.2020"
"3089";"44170507,06";"63930";"15.06.2020"
"3090";"55461674,48";"81153";"16.06.2020"
"3091";"56267101,8";"91968";"17.06.2020"
"3092";"59094033,08";"99218";"18.06.2020"
"3093";"68253392,2";"119130";"19.06.2020"
"3094";"60273445,11";"106523";"20.06.2020"
"3095";"32522926,05";"50843";"21.06.2020"
"3096";"79797856,61";"142690";"22.06.2020"
"3097";"79781725,78";"137617";"23.06.2020"
"3098";"46580499";"72981";"24.06.2020"
"3099";"80531792,05";"128563";"25.06.2020"
"3100";"57892683,09";"84283";"26.06.2020"
"3101";"34183534,63";"50508";"27.06.2020"
"3102";"25964043,17";"34997";"28.06.2020"
"3103";"65414151,87";"94608";"29.06.2020"
"3104";"67685085,35";"91932";"30.06.2020"
"3105";"29098023,72";"32160";"01.07.2020"
"3106";"38418250,83";"43948";"02.07.2020"
"3107";"31262337,82";"36094";"03.07.2020"
"3108";"19210064,48";"23433";"04.07.2020"
"3109";"16956559,68";"22279";"05.07.2020"
"3110";"36491391,95";"42835";"06.07.2020"
"3111";"28193287,72";"31317";"07.07.2020"
"3112";"24299518,29";"27275";"08.07.2020"
"3113";"24124909,51";"27911";"09.07.2020"
"3114";"28969496,89";"34626";"10.07.2020"
"3115";"19206807,31";"23029";"11.07.2020"
"3116";"12872157,6";"16123";"12.07.2020"
"3117";"27159585,63";"33634";"13.07.2020"
"3118";"35106475,53";"44278";"14.07.2020"
"3119";"43870704,58";"64195";"15.07.2020"
"3120";"47805772,45";"78263";"16.07.2020"
"3121";"53578920,69";"95186";"17.07.2020"
"3122";"39966855,33";"74196";"18.07.2020"
"3123";"25702353,74";"41129";"19.07.2020"
"3124";"81235151,93";"150295";"20.07.2020"
"3125";"77105415,18";"142862";"21.07.2020"
"3126";"75847838,2";"132412";"22.07.2020"
"3127";"65970374,3";"114442";"23.07.2020"
"3128";"72811945,49";"124970";"24.07.2020"
"3129";"50079507,95";"83225";"25.07.2020"
"3130";"22478309,59";"34215";"26.07.2020"
"3131";"50599417,41";"82074";"27.07.2020"
"3132";"43663258,99";"64325";"28.07.2020"
"3133";"43034924,19";"65173";"29.07.2020"
"3134";"44305304,93";"63901";"30.07.2020"
"3135";"42796472,66";"59121";"31.07.2020"
"3136";"20951585,41";"26377";"01.08.2020"
"3137";"13443200,1";"17406";"02.08.2020"
"3138";"29577334,4";"35824";"03.08.2020"
"3139";"26437741,67";"30921";"04.08.2020"
"3140";"29429948,08";"37231";"05.08.2020"
"3141";"31203484,57";"39095";"06.08.2020"
"3142";"25357710,64";"31530";"07.08.2020"
"3143";"16815234,08";"21718";"08.08.2020"
"3144";"12651663,71";"16932";"09.08.2020"
"3145";"37068858,1";"50522";"10.08.2020"
"3146";"37069802,2";"53739";"11.08.2020"
"3147";"40849613,5";"64870";"12.08.2020"
"3148";"48491310,53";"77693";"13.08.2020"
"3149";"49781860,94";"85858";"14.08.2020"
"3150";"39423607,63";"69594";"15.08.2020"
"3151";"23423962,73";"37038";"16.08.2020"
"3152";"57842167,71";"107245";"17.08.2020"
"3153";"56743389,32";"106116";"18.08.2020"
"3154";"54703441,94";"102638";"19.08.2020"
"3155";"64863463,52";"119953";"20.08.2020"
"3156";"54840177,58";"100152";"21.08.2020"
"3157";"40625936,35";"74213";"22.08.2020"
"3158";"30360144,27";"49688";"23.08.2020"
"3159";"66206000,96";"122531";"24.08.2020"
"3160";"63262035,55";"107764";"25.08.2020"
"3161";"46136847,85";"71913";"26.08.2020"
"3162";"36318406,49";"55043";"27.08.2020"
"3163";"38058350,14";"58187";"28.08.2020"
"3164";"29813797,86";"45491";"29.08.2020"
"3165";"23208249,61";"33139";"30.08.2020"
"3166";"49974949,82";"72171";"31.08.2020"
"3167";"27323130,48";"32641";"01.09.2020"
"3168";"23625234,8";"27368";"02.09.2020"
"3169";"22311481,44";"27056";"03.09.2020"
"3170";"21470821,47";"25900";"04.09.2020"
"3171";"19442175,74";"25809";"05.09.2020"
"3172";"19490295,94";"26181";"06.09.2020"
"3173";"28265115,34";"33379";"07.09.2020"
"3174";"24134628,59";"28388";"08.09.2020"
"3175";"26018822,79";"33182";"09.09.2020"
"3176";"33438629,81";"47044";"10.09.2020"
"3177";"33485072,68";"51531";"11.09.2020"
"3178";"27619198,3";"45769";"12.09.2020"
"3179";"19513312,07";"29270";"13.09.2020"
"3180";"50326656,69";"85481";"14.09.2020"
"3181";"56415094,94";"98409";"15.09.2020"
"3182";"54349341,55";"98472";"16.09.2020"
"3183";"56299350,73";"102136";"17.09.2020"
"3184";"58003887,22";"107488";"18.09.2020"
"3185";"45121688,75";"84246";"19.09.2020"
"3186";"34888983,88";"57501";"20.09.2020"
"3187";"70023922,61";"131243";"21.09.2020"
"3188";"62834687,15";"112316";"22.09.2020"
"3189";"58576100,57";"102715";"23.09.2020"
"3190";"56352947,67";"97037";"24.09.2020"
"3191";"59727148,84";"96217";"25.09.2020"
"3192";"33597284,78";"51542";"26.09.2020"
"3193";"22784874,13";"32572";"27.09.2020"
"3194";"49642211,29";"76608";"28.09.2020"
"3195";"49351356,51";"74157";"29.09.2020"
"3196";"57646026,51";"81840";"30.09.2020"
"3197";"29185936,43";"33472";"01.10.2020"
"3198";"23754712,74";"28275";"02.10.2020"
"3199";"19280906,5";"24305";"03.10.2020"
"3200";"15542395,35";"19431";"04.10.2020"
"3201";"29889766,89";"35609";"05.10.2020"
"3202";"34746223,62";"41400";"06.10.2020"
"3203";"25743676,67";"29056";"07.10.2020"
"3204";"24225085,39";"27510";"08.10.2020"
"3205";"30020779,28";"35661";"09.10.2020"
"3206";"24901997,57";"32716";"10.10.2020"
"3207";"17321641,09";"21422";"11.10.2020"
"3208";"33781452,6";"44725";"12.10.2020"
"3209";"41891634,98";"59774";"13.10.2020"
"3210";"51624761";"82000";"14.10.2020"
"3211";"61058463,33";"103774";"15.10.2020"
"3212";"58995753,19";"104198";"16.10.2020"
"3213";"44462743,16";"79234";"17.10.2020"
"3214";"29513260,5";"44508";"18.10.2020"
"3215";"69265994,24";"121855";"19.10.2020"
"3216";"80963874,15";"138425";"20.10.2020"
"3217";"74612775,86";"124630";"21.10.2020"
"3218";"65969019,75";"105170";"22.10.2020"
"3219";"70563576,27";"114819";"23.10.2020"
"3220";"58007056,87";"93354";"24.10.2020"
"3221";"40148720,11";"57469";"25.10.2020"
"3222";"58801210,57";"86559";"26.10.2020"
"3223";"46807951,85";"67733";"27.10.2020"
"3224";"42906224,05";"60221";"28.10.2020"
"3225";"41073139,5";"55364";"29.10.2020"
"3226";"42775485,93";"58144";"30.10.2020"
"3227";"36878064,52";"49336";"31.10.2020"
"3228";"17769006,65";"20424";"01.11.2020"
"3229";"28628387,95";"31564";"02.11.2020"
"3230";"24699705,41";"27714";"03.11.2020"
"3231";"15839714,23";"18416";"04.11.2020"
"3232";"30382423,61";"35829";"05.11.2020"
"3233";"30685124,93";"34711";"06.11.2020"
"3234";"18012844,61";"20227";"07.11.2020"
"3235";"15242479,88";"17085";"08.11.2020"
"3236";"28162483,4";"31765";"09.11.2020"
"3237";"37723162,25";"44456";"10.11.2020"
"3238";"36049966,91";"45504";"11.11.2020"
"3239";"41314398,85";"58275";"12.11.2020"
"3240";"49436001,19";"77414";"13.11.2020"
"3241";"43872070,83";"71966";"14.11.2020"
"3242";"32052359,58";"45847";"15.11.2020"
"3243";"69745422,77";"113687";"16.11.2020"
"3244";"66654837,47";"109451";"17.11.2020"
"3245";"69228708,45";"111635";"18.11.2020"
"3246";"80544323,5";"132792";"19.11.2020"
"3247";"88503003,14";"144990";"20.11.2020"
"3248";"60086016,58";"100358";"21.11.2020"
"3249";"36547418,7";"53148";"22.11.2020"
"3250";"77201653,85";"126467";"23.11.2020"
"3251";"78110025,79";"120004";"24.11.2020"
"3252";"67777299,13";"97849";"25.11.2020"
"3253";"44273873,42";"61089";"26.11.2020"
"3254";"43763782,24";"60848";"27.11.2020"
"3255";"35171705,32";"50436";"28.11.2020"
"3256";"27462884,47";"35562";"29.11.2020"
"3257";"61968925,62";"79103";"30.11.2020"
"3258";"32859035,93";"35435";"01.12.2020"
"3259";"26689773,97";"29029";"02.12.2020"
"3260";"26531917,07";"28714";"03.12.2020"
"3261";"26529073,29";"28018";"04.12.2020"
"3262";"28412210,77";"33186";"05.12.2020"
"3263";"22008301,57";"25111";"06.12.2020"
"3264";"30289556,01";"31238";"07.12.2020"
"3265";"25479443,69";"27628";"08.12.2020"
"3266";"29978985,53";"33639";"09.12.2020"
"3267";"43273999,7";"52118";"10.12.2020"
"3268";"42035698";"55568";"11.12.2020"
"3269";"36892402,31";"53528";"12.12.2020"
"3270";"26805958,1";"34855";"13.12.2020"
"3271";"61655475,31";"90820";"14.12.2020"
"3272";"75178732,78";"115019";"15.12.2020"
"3273";"76743276,72";"122111";"16.12.2020"
"3274";"75312206,37";"119193";"17.12.2020"
"3275";"84232905,51";"135838";"18.12.2020"
"3276";"75420612,26";"122038";"19.12.2020"
"3277";"57952254,33";"83073";"20.12.2020"
"3278";"87226153,28";"136226";"21.12.2020"
"3279";"71516068,1";"108081";"22.12.2020"
"3280";"75467379,24";"107361";"23.12.2020"
"3281";"71606126,56";"98657";"24.12.2020"
"3282";"67386678,32";"87543";"25.12.2020"
"3283";"42145699,75";"54508";"26.12.2020"
"3284";"27867740,35";"33122";"27.12.2020"
"3285";"48208797,9";"59693";"28.12.2020"
"3286";"46602526,81";"52779";"29.12.2020"
"3287";"57736926,68";"59453";"30.12.2020"
"3288";"33141500,13";"30012";"31.12.2020"
"3289";"5956559,86";"6113";"01.01.2021"
"3290";"7705902,34";"8280";"02.01.2021"
"3291";"10137308,42";"12606";"03.01.2021"
"3292";"11219936,57";"13368";"04.01.2021"
"3293";"13290048,03";"17233";"05.01.2021"
"3294";"11771814,37";"14253";"06.01.2021"
"3295";"6983395,27";"7194";"07.01.2021"
"3296";"12864393,35";"14451";"08.01.2021"
"3297";"26944326,15";"31829";"09.01.2021"
"3298";"24225014,37";"27707";"10.01.2021"
"3299";"47003489,61";"49971";"11.01.2021"
"3300";"42499694,4";"47999";"12.01.2021"
"3301";"44620611,8";"57322";"13.01.2021"
"3302";"55454816,91";"78782";"14.01.2021"
"3303";"69515990,36";"105894";"15.01.2021"
"3304";"61465587,15";"97043";"16.01.2021"
"3305";"40730190,35";"55536";"17.01.2021"
"3306";"89909441,42";"143603";"18.01.2021"
"3307";"104319201,07";"160672";"19.01.2021"
"3308";"114266840,32";"172399";"20.01.2021"
"3309";"90191107,89";"132310";"21.01.2021"
"3310";"80418395,01";"119135";"22.01.2021"
"3311";"61234342,65";"91593";"23.01.2021"
"3312";"45223000,93";"59161";"24.01.2021"
"3313";"86890589,45";"116623";"25.01.2021"
"3314";"57694237,65";"72117";"26.01.2021"
"3315";"46336321,47";"56485";"27.01.2021"
"3316";"40516296,87";"48199";"28.01.2021"
"3317";"42998959,29";"50553";"29.01.2021"
"3318";"35927557,84";"43823";"30.01.2021"
"3319";"30243935,65";"32963";"31.01.2021"
"3320";"28693018,8";"28754";"01.02.2021"
"3321";"27973834,05";"27262";"02.02.2021"
"3322";"27013599,06";"26297";"03.02.2021"
"3323";"25585750,04";"24549";"04.02.2021"
"3324";"32755742,82";"33847";"05.02.2021"
"3325";"25714464,69";"26732";"06.02.2021"
"3326";"26370097,91";"26344";"07.02.2021"
"3327";"43672550,39";"40828";"08.02.2021"
"3328";"38858222,52";"37542";"09.02.2021"
"3329";"47663197,05";"48017";"10.02.2021"
"3330";"45557448,01";"46569";"11.02.2021"
"3331";"51031442,65";"57103";"12.02.2021"
"3332";"44783210,17";"58299";"13.02.2021"
"3333";"31464317,79";"37697";"14.02.2021"
"3334";"80724398,78";"109128";"15.02.2021"
"3335";"80386102,69";"117183";"16.02.2021"
"3336";"84890085,21";"125681";"17.02.2021"
"3337";"87214920,13";"128100";"18.02.2021"
"3338";"113320178,43";"168610";"19.02.2021"
"3339";"103731402,07";"150846";"20.02.2021"
"3340";"48260174,23";"60763";"21.02.2021"
"3341";"49228742,79";"64650";"22.02.2021"
"3342";"35215612,53";"42382";"23.02.2021"
"3343";"97190987,71";"136667";"24.02.2021"
"3344";"95893259,34";"120626";"25.02.2021"
"3345";"71536006,62";"87700";"26.02.2021"
"3346";"60425575,34";"75568";"27.02.2021"
"3347";"46617148,73";"51709";"28.02.2021"
"3348";"51868811,46";"53245";"01.03.2021"
"3349";"36911446,35";"36707";"02.03.2021"
"3350";"32153714,42";"31551";"03.03.2021"
"3351";"29778302,86";"29666";"04.03.2021"
"3352";"29440294,5";"28010";"05.03.2021"
"3353";"25520080,31";"25516";"06.03.2021"
"3354";"20225133,09";"21322";"07.03.2021"
"3355";"14645123,92";"15516";"08.03.2021"
"3356";"36612624,87";"37061";"09.03.2021"
"3357";"52552217,9";"51906";"10.03.2021"
"3358";"49401828,51";"53458";"11.03.2021"
"3359";"55480352,65";"69738";"12.03.2021"
"3360";"49775235,37";"69669";"13.03.2021"
"3361";"35320574,88";"43242";"14.03.2021"
"3362";"85147068,84";"120821";"15.03.2021"
"3363";"87770729,62";"128574";"16.03.2021"
"3364";"86528762,62";"127351";"17.03.2021"
"3365";"90499662,85";"136552";"18.03.2021"
"3366";"109841057,71";"163108";"19.03.2021"
"3367";"87534284,82";"130241";"20.03.2021"
"3368";"46675220,83";"61815";"21.03.2021"
"3369";"82047218,42";"120047";"22.03.2021"
"3370";"67671898,86";"94652";"23.03.2021"
"3371";"65597082,13";"88859";"24.03.2021"
"3372";"72203645,94";"90751";"25.03.2021"
"3373";"47226378,03";"57511";"26.03.2021"
"3374";"38118746,03";"44393";"27.03.2021"
"3375";"25046062,85";"27594";"28.03.2021"
"3376";"42950890,11";"48276";"29.03.2021"
"3377";"38646394,06";"43954";"30.03.2021"
"3378";"42304597,79";"45743";"31.03.2021"
"3379";"29862337,47";"29412";"01.04.2021"
"3380";"23069623,29";"22622";"02.04.2021"
"3381";"19397907,45";"20257";"03.04.2021"
"3382";"15837774,48";"16718";"04.04.2021"
"3383";"32405893,71";"32623";"05.04.2021"
"3384";"30803668,56";"30335";"06.04.2021"
"3385";"37241805,28";"38151";"07.04.2021"
"3386";"33968364,81";"37574";"08.04.2021"
"3387";"45167003,6";"49158";"09.04.2021"
"3388";"36357698,68";"44121";"10.04.2021"
"3389";"22715976,02";"26067";"11.04.2021"
"3390";"47166725,26";"61402";"12.04.2021"
"3391";"59396580,74";"80739";"13.04.2021"
"3392";"69838474,42";"104364";"14.04.2021"
"3393";"77504114,72";"120847";"15.04.2021"
"3394";"71790075,45";"116590";"16.04.2021"
"3395";"55073788,92";"92108";"17.04.2021"
"3396";"38267794,59";"55510";"18.04.2021"
"3397";"104004552,86";"169377";"19.04.2021"
"3398";"96167865,89";"147733";"20.04.2021"
"3399";"75135204,2";"114345";"21.04.2021"
"3400";"64689789,68";"99933";"22.04.2021"
"3401";"69807606,23";"103917";"23.04.2021"
"3402";"53110625,42";"80126";"24.04.2021"
"3403";"38350960,69";"52737";"25.04.2021"
"3404";"49420490,3";"66051";"26.04.2021"
"3405";"44157221,66";"54482";"27.04.2021"
"3406";"39707957,12";"48225";"28.04.2021"
"3407";"37522880,42";"45777";"29.04.2021"
"3408";"47258643,26";"57426";"30.04.2021"
"3409";"19396720,88";"20534";"01.05.2021"
"3410";"11684897,1";"13755";"02.05.2021"
"3411";"17600274,12";"20172";"03.05.2021"
"3412";"27068647,06";"30170";"04.05.2021"
"3413";"28351799,11";"31592";"05.05.2021"
"3414";"23879342,86";"24897";"06.05.2021"
"3415";"24917314,62";"27188";"07.05.2021"
"3416";"19733772,48";"23865";"08.05.2021"
"3417";"10548176,94";"12687";"09.05.2021"
"3418";"22218658,43";"27386";"10.05.2021"
"3419";"33213404,27";"37948";"11.05.2021"
"3420";"38115326,83";"47531";"12.05.2021"
"3421";"47389415,59";"65820";"13.05.2021"
"3422";"62836022,01";"87612";"14.05.2021"
"3423";"51594505,24";"77952";"15.05.2021"
"3424";"29944757,85";"42354";"16.05.2021"
"3425";"77679774,56";"119595";"17.05.2021"
"3426";"80573492,29";"122549";"18.05.2021"
"3427";"101450159,26";"149176";"19.05.2021"
"3428";"109001495,11";"159099";"20.05.2021"
"3429";"79196187,9";"115436";"21.05.2021"
"3430";"54063768,98";"83167";"22.05.2021"
"3431";"38004241,63";"53539";"23.05.2021"
"3432";"87350496,46";"124611";"24.05.2021"
"3433";"73372653,28";"102424";"25.05.2021"
"3434";"45230983,46";"57335";"26.05.2021"
"3435";"43383057,06";"50819";"27.05.2021"
"3436";"39382676,34";"45588";"28.05.2021"
"3437";"25534752,34";"31354";"29.05.2021"
"3438";"18095291,13";"21810";"30.05.2021"
"3439";"40208666,59";"47942";"31.05.2021"
"3440";"28909516,37";"30920";"01.06.2021"
"3441";"24517438,2";"25457";"02.06.2021"
"3442";"22968158,26";"23399";"03.06.2021"
"3443";"22931073,18";"24648";"04.06.2021"
"3444";"18350284,89";"21558";"05.06.2021"
"3445";"14036815,21";"16896";"06.06.2021"
"3446";"25956705,1";"28084";"07.06.2021"
"3447";"33157540,39";"35229";"08.06.2021"
"3448";"33835014,49";"35758";"09.06.2021"
"3449";"46118105,13";"51155";"10.06.2021"
"3450";"42691733,05";"51384";"11.06.2021"
"3451";"21307019,11";"25506";"12.06.2021"
"3452";"17330276,43";"21440";"13.06.2021"
"3453";"30697650,18";"41257";"14.06.2021"
"3454";"64441727,85";"91562";"15.06.2021"
"3455";"72399588,54";"105456";"16.06.2021"
"3456";"78072096,66";"118486";"17.06.2021"
"3457";"87803068,75";"135113";"18.06.2021"
"3458";"68268587,95";"108675";"19.06.2021"
"3459";"47816337,5";"71483";"20.06.2021"
"3460";"85874895,14";"131674";"21.06.2021"
"3461";"69995797,91";"105165";"22.06.2021"
"3462";"64117825,39";"94913";"23.06.2021"
"3463";"71941978,72";"104971";"24.06.2021"
"3464";"65599926,88";"91974";"25.06.2021"
"3465";"34625748,28";"46296";"26.06.2021"
"3466";"23708536,8";"27681";"27.06.2021"
"3467";"48159150,39";"59703";"28.06.2021"
"3468";"45958670,25";"53313";"29.06.2021"
"3469";"48978024,06";"56579";"30.06.2021"
"3470";"34037069,14";"34898";"01.07.2021"
"3471";"25186607,55";"27163";"02.07.2021"
"3472";"18965098,57";"20943";"03.07.2021"
"3473";"14091445,29";"15478";"04.07.2021"
"3474";"31793725,46";"34797";"05.07.2021"
"3475";"31321938,98";"34296";"06.07.2021"
"3476";"27476241,2";"28409";"07.07.2021"
"3477";"28102977,01";"31700";"08.07.2021"
"3478";"35343276,66";"38664";"09.07.2021"
"3479";"23638251,29";"28240";"10.07.2021"
"3480";"13478694,34";"15711";"11.07.2021"
"3481";"36574412,51";"42020";"12.07.2021"
"3482";"34672837,85";"42280";"13.07.2021"
"3483";"40275941,43";"51784";"14.07.2021"
"3484";"51669161,98";"70634";"15.07.2021"
"3485";"52414457,02";"74507";"16.07.2021"
"3486";"40491312,45";"63305";"17.07.2021"
"3487";"29691357,83";"43113";"18.07.2021"
"3488";"92908040,89";"147615";"19.07.2021"
"3489";"105309905,51";"166578";"20.07.2021"
"3490";"87673517,8";"137380";"21.07.2021"
"3491";"78280406,42";"118850";"22.07.2021"
"3492";"79583214,17";"119267";"23.07.2021"
"3493";"56667194,05";"86256";"24.07.2021"
"3494";"35511321,52";"50272";"25.07.2021"
"3495";"54451576,41";"77452";"26.07.2021"
"3496";"43786681,33";"55138";"27.07.2021"
"3497";"40173289,99";"47691";"28.07.2021"
"3498";"35355041,98";"41859";"29.07.2021"
"3499";"32334207,36";"40653";"30.07.2021"
"3500";"24428500,69";"30098";"31.07.2021"
"3501";"17437445,63";"19472";"01.08.2021"
"3502";"31506346,17";"32755";"02.08.2021"
"3503";"29230445,75";"30705";"03.08.2021"
"3504";"28538270,73";"30470";"04.08.2021"
"3505";"34099307,84";"38516";"05.08.2021"
"3506";"26544523,09";"29203";"06.08.2021"
"3507";"16766726,43";"19099";"07.08.2021"
"3508";"16534790,33";"20617";"08.08.2021"
"3509";"37782831,38";"42135";"09.08.2021"
"3510";"44843343,09";"53125";"10.08.2021"
"3511";"40258882,62";"48820";"11.08.2021"
"3512";"42414837,88";"55965";"12.08.2021"
"3513";"49645983,72";"67279";"13.08.2021"
"3514";"41316073,57";"57547";"14.08.2021"
"3515";"32661791,86";"43227";"15.08.2021"
"3516";"68898579,83";"101180";"16.08.2021"
"3517";"67080271,18";"103333";"17.08.2021"
"3518";"71995543,19";"112201";"18.08.2021"
"3519";"87311365,53";"135267";"19.08.2021"
"3520";"90037902,96";"139211";"20.08.2021"
"3521";"53555411,09";"82430";"21.08.2021"
"3522";"34686588,01";"50597";"22.08.2021"
"3523";"72680956,55";"111090";"23.08.2021"
"3524";"72974468";"108127";"24.08.2021"
"3525";"65970340,92";"91588";"25.08.2021"
"3526";"40040375,09";"52183";"26.08.2021"
"3527";"36616817,81";"43202";"27.08.2021"
"3528";"24661607,01";"30349";"28.08.2021"
"3529";"16362657,89";"19334";"29.08.2021"
"3530";"33997476,18";"39840";"30.08.2021"
"3531";"35603058,82";"41441";"31.08.2021"
"3532";"28367739,13";"30993";"01.09.2021"
"3533";"26726771,54";"28202";"02.09.2021"
"3534";"25690385,98";"26750";"03.09.2021"
"3535";"18838036,33";"20928";"04.09.2021"
"3536";"16282877,26";"19954";"05.09.2021"
"3537";"28307400,22";"30669";"06.09.2021"
